marketid,submarketid,geographyname,period,askingrent,askingrpsf,effectiverent,effectiverpsf,askingrentchange,yoyaskingrentchange,effectiverentchange,yoyeffectiverentchange,ssaskingrentchange,ssyoyaskingrentchange,sseffectiverentchange,ssyoyeffectiverentchange,occupancy,occupancychange,yoyoccupancychange,ssoccupancychange,ssyoyoccupancychange,vacancyrate,concession,concessionpercentaskingrent,percentofunitsofferingconcessions,propertiessampled,unitssampled,existingunits,averageyearbuilt,averageunitsize
45104,3,East Pierce County,Y2022M12,1916,2.02,1911,2.015,0.0018,0.0765,0.0003,0.0745,-0.0005,0.0576,-0.0021,0.0555,0.9549,0.0042,-0.0216,0.0045,-0.0234,0.0451,96,0.054,0.052,71,11077,16715,2002,948
45104,3,East Pierce County,Y2023M01,1898,1.999,1893,1.994,-0.0093,0.0684,-0.0092,0.0673,-0.0075,0.053,-0.0074,0.0519,0.9519,-0.003,-0.0264,-0.0031,-0.0271,0.0481,157,0.083,0.03,72,11217,16755,2002,950
45104,3,East Pierce County,Y2023M02,1909,2.01,1901,2.002,0.0059,0.0582,0.0041,0.0541,0.0059,0.0509,0.0041,0.0465,0.9527,0.0008,-0.0226,0.0008,-0.0226,0.0473,107,0.064,0.075,72,11217,16792,2002,950
45104,3,East Pierce County,Y2023M03,1903,2.004,1901,2.002,-0.0029,0.0428,0,0.0417,-0.0029,0.0334,0,0.0322,0.9425,-0.0102,-0.0282,-0.0102,-0.0311,0.0575,106,0.063,0.023,72,11217,16817,2002,950
45104,3,East Pierce County,Y2023M04,1896,1.996,1890,1.99,-0.004,0.0365,-0.006,0.0367,-0.004,0.0293,-0.006,0.0257,0.9455,0.003,-0.0204,0.003,-0.022,0.0545,104,0.055,0.06,72,11217,16842,2002,950
45104,3,East Pierce County,Y2023M05,1894,1.995,1889,1.989,-0.0009,0.0215,-0.0004,0.019,-0.0009,0.012,-0.0004,0.0092,0.9461,0.0006,-0.0203,0.0006,-0.0211,0.0539,127,0.067,0.042,72,11217,16867,2002,950
45104,3,East Pierce County,Y2023M06,1911,2.013,1904,2.005,0.0091,0.009,0.0078,0.0061,0.0091,0.0027,0.0078,-0.0011,0.945,-0.0011,-0.0147,-0.0011,-0.0206,0.055,123,0.062,0.062,72,11217,16914,2002,950
45104,3,East Pierce County,Y2023M07,1894,1.995,1886,1.986,-0.0091,-0.0047,-0.0093,-0.0088,-0.0091,-0.0135,-0.0093,-0.0172,0.9461,0.0011,-0.0143,0.0011,-0.0126,0.0539,110,0.057,0.073,72,11217,16962,2002,950
45104,3,East Pierce County,Y2023M08,1911,2.01,1908,2.007,0.0089,0.0002,0.0115,-0.0015,0.0069,-0.0084,0.0096,-0.0095,0.9394,-0.0067,-0.0187,-0.0061,-0.017,0.0606,99,0.056,0.031,71,11109,16962,2002,950
45104,3,East Pierce County,Y2023M09,1925,2.024,1915,2.014,0.0072,0.0026,0.0037,-0.0025,0.0025,-0.0096,0.0016,-0.0123,0.9419,0.0025,-0.0147,0.0033,-0.012,0.0581,135,0.066,0.073,72,11424,16962,2003,951
45104,3,East Pierce County,Y2023M10,1930,2.038,1926,2.034,0.0027,0.0045,0.0061,0.0028,0.0033,-0.0075,0.0067,-0.0095,0.9415,-0.0004,-0.0139,-0.0006,-0.011,0.0585,100,0.058,0.034,72,11371,16962,2003,947
45104,3,East Pierce County,Y2023M11,1903,2.006,1900,2.003,-0.0139,-0.0048,-0.0138,-0.0053,-0.0141,-0.0146,-0.0139,-0.0151,0.9399,-0.0016,-0.0108,-0.0019,-0.0083,0.0601,100,0.061,0.032,74,11451,16962,2003,949
45104,3,East Pierce County,Y2023M12,1907,2.011,1898,2.001,0.0022,-0.0044,-0.0009,-0.0065,0.0018,-0.0121,-0.0012,-0.0142,0.9414,0.0015,-0.0135,0.0014,-0.0118,0.0586,103,0.059,0.088,80,11613,16962,2002,948
45104,3,East Pierce County,Y2024M01,1905,2.008,1891,1.993,-0.0014,0.0036,-0.004,-0.0014,-0.0007,-0.0047,-0.0034,-0.0102,0.9428,0.0014,-0.0091,0.0013,-0.0082,0.0572,164,0.091,0.086,83,11666,16962,2001,948
45104,3,East Pierce County,Y2024M02,1910,2.014,1899,2.002,0.0027,0.0004,0.0044,-0.0011,0.0027,-0.004,0.0044,-0.0058,0.9457,0.0029,-0.007,0.0029,-0.0066,0.0543,149,0.083,0.073,83,11666,17043,2001,948
45104,3,East Pierce County,Y2024M03,1933,2.04,1916,2.021,0.0122,0.0156,0.0087,0.0076,0.0133,0.0123,0.0111,0.0061,0.9436,-0.0021,0.0011,-0.0014,0.0023,0.0564,159,0.08,0.11,84,11786,17124,2001,948
45104,3,East Pierce County,Y2024M04,1940,2.065,1927,2.052,0.0036,0.0233,0.0062,0.02,0.0063,0.0233,0.0087,0.0204,0.9407,-0.0029,-0.0048,0.0017,0.0012,0.0593,133,0.065,0.094,86,12277,17127,2002,940
45104,3,East Pierce County,Y2024M05,1945,2.07,1933,2.057,0.0025,0.0268,0.0027,0.0232,0.003,0.0274,0.0033,0.0231,0.9407,0,-0.0054,-0.0002,-0.0009,0.0593,152,0.074,0.08,84,12093,17130,2002,939
45104,3,East Pierce County,Y2024M06,1953,2.079,1939,2.064,0.0042,0.0218,0.0035,0.0188,0.0042,0.0221,0.0035,0.0185,0.9433,0.0026,-0.0017,0.0026,0.0023,0.0567,164,0.076,0.082,84,12093,17134,2002,939
45104,3,East Pierce County,Y2024M07,1941,2.066,1932,2.056,-0.0063,0.0246,-0.004,0.0242,-0.0063,0.0231,-0.004,0.0257,0.9405,-0.0028,-0.0056,-0.0028,-0.0046,0.0595,158,0.078,0.056,84,12093,17151,2002,939
45104,3,East Pierce County,Y2024M08,1935,2.06,1923,2.047,-0.0029,0.0126,-0.0044,0.0081,-0.0029,0.013,-0.0044,0.0084,0.9397,-0.0008,0.0003,-0.0008,-0.0004,0.0603,128,0.067,0.092,84,12093,17168,2002,939
45104,3,East Pierce County,Y2024M09,1940,2.059,1922,2.039,0.0028,0.0081,-0.0006,0.0038,0.0007,0.0112,-0.0017,0.0052,0.9569,0.0172,0.015,0.0171,0.0126,0.0431,126,0.067,0.145,86,12321,17185,2002,943
45104,3,East Pierce County,Y2024M10,1936,2.055,1922,2.039,-0.002,0.0034,-0.0002,-0.0025,-0.002,0.0061,-0.0002,0.0007,0.9569,0,0.0154,0,0.0144,0.0431,142,0.075,0.104,86,12321,17202,2002,943
45104,3,East Pierce County,Y2024M11,1935,2.053,1923,2.04,-0.0008,0.0167,0.0008,0.0122,-0.0008,0.0176,0.0008,0.0128,0.9561,-0.0008,0.0162,-0.0008,0.0157,0.0439,116,0.056,0.101,86,12321,17219,2002,943
45104,3,East Pierce County,Y2024M12,1924,2.044,1916,2.036,-0.0058,0.0086,-0.0035,0.0096,-0.0029,0.0104,-0.0005,0.0112,0.9534,-0.0027,0.012,-0.0026,0.0122,0.0466,158,0.084,0.046,85,12166,17236,2002,941
45104,3,East Pierce County,Y2025M01,1938,2.061,1929,2.051,0.0076,0.0177,0.0065,0.0203,0.0094,0.0243,0.0083,0.0272,0.9501,-0.0033,0.0073,-0.0029,0.0069,0.0499,140,0.072,0.067,85,12041,17254,2002,941
45104,3,East Pierce County,Y2025M02,1957,2.077,1952,2.072,0.0098,0.0248,0.012,0.0281,0.0023,0.0223,0.0047,0.0249,0.9526,0.0025,0.0069,0.0029,0.0071,0.0474,104,0.053,0.049,86,12410,17272,2002,942
45104,3,East Pierce County,Y2025M03,1967,2.086,1960,2.079,0.0048,0.0174,0.0039,0.0231,0.0043,0.0128,0.0034,0.0188,0.9569,0.0043,0.0133,0.0044,0.0137,0.0431,98,0.05,0.07,85,12402,17329,2002,943
45104,3,East Pierce County,Y2025M04,1972,2.092,1968,2.089,0.0027,0.0164,0.0044,0.0213,0.0029,0.0118,0.0047,0.017,0.9588,0.0019,0.0181,0.0017,0.0184,0.0412,78,0.041,0.044,84,12389,17372,2002,942
45104,3,East Pierce County,Y2025M05,1976,2.101,1971,2.095,0.0021,0.016,0.0012,0.0197,0.0033,0.0112,0.0024,0.0155,0.9608,0.002,0.0201,0.0023,0.0211,0.0392,124,0.062,0.042,83,12180,17415,2002,941
45104,3,East Pierce County,Y2025M06,1986,2.111,1981,2.105,0.0051,0.017,0.0053,0.0215,0.0047,0.0113,0.0048,0.0159,0.9565,-0.0043,0.0132,-0.003,0.0139,0.0435,89,0.043,0.055,83,12321,17453,2002,941
45104,3,East Pierce County,Y2025M07,1975,2.098,1969,2.091,-0.0058,0.0175,-0.0063,0.0192,-0.0063,0.0121,-0.0067,0.0137,0.9556,-0.0009,0.0151,-0.0002,0.0163,0.0444,120,0.051,0.048,84,12441,17475,2003,941
45104,3,East Pierce County,Y2025M08,1970,2.095,1954,2.078,-0.002,0.0184,-0.0073,0.0163,-0.0012,0.0132,-0.0062,0.0109,0.9582,0.0026,0.0185,0.0005,0.02,0.0418,127,0.06,0.126,84,12331,17498,2002,941
45104,3,East Pierce County,Y2025M09,1966,2.09,1954,2.078,-0.0023,0.0132,-0.0001,0.0168,-0.002,0.0119,0.0002,0.0164,0.9596,0.0014,0.0027,0.0012,0.0036,0.0404,135,0.066,0.086,84,12366,17521,2002,941
45104,3,East Pierce County,Y2025M10,1951,2.074,1940,2.063,-0.0075,0.0077,-0.0072,0.0097,-0.0079,0.0057,-0.0077,0.0083,0.9591,-0.0005,0.0022,0.0002,0.0028,0.0409,141,0.072,0.079,84,12510,17573,2003,941
45104,3,East Pierce County,Y2025M11,1949,2.072,1926,2.047,-0.0011,0.0073,-0.0074,0.0014,-0.0012,0.0052,-0.0065,0.0016,0.9544,-0.0047,-0.0017,-0.0015,0.0022,0.0456,185,0.094,0.126,85,12662,17658,2003,941
45104,3,East Pierce County,Y2025M12,1953,2.075,1942,2.064,0.0019,0.0151,0.0085,0.0134,0.0012,0.0117,0.0079,0.012,0.9491,-0.0053,-0.0043,-0.0052,-0.0002,0.0509,170,0.081,0.062,84,12631,17720,2003,941
45104,3,East Pierce County,Y2026M01,1953,2.085,1933,2.063,0.0003,0.0077,-0.0046,0.0022,0.0028,0.0059,-0.002,0.0024,0.951,0.0019,0.0009,0.0026,0.006,0.049,225,0.113,0.089,85,12684,17782,2003,937
45104,3,East Pierce County,Y2026M02,1942,2.08,1917,2.053,-0.006,-0.008,-0.0086,-0.0182,0.0002,-0.0001,-0.0021,-0.008,0.9481,-0.0029,-0.0045,-0.0022,0.0003,0.0519,204,0.11,0.123,84,12528,17844,2003,934
45104,3,East Pierce County,Y2026M03,1940,2.078,1914,2.05,-0.0011,-0.0138,-0.0015,-0.0235,-0.0011,-0.0045,-0.0015,-0.0124,0.946,-0.0021,-0.0109,-0.0021,-0.0052,0.054,247,0.122,0.105,84,12528,17874,2003,934
45300,13,Clearwater,Y2022M01,1689,1.833,1687,1.832,0.0196,0.288,0.0198,0.2983,0.0198,0.2928,0.02,0.305,0.9774,0.0045,0.0182,0.0042,0.0178,0.0226,232,0.103,0.007,48,11797,24920,1989,921
45300,13,Clearwater,Y2022M02,1729,1.88,1728,1.878,0.0241,0.3214,0.0241,0.3288,0.0089,0.325,0.0089,0.3345,0.9863,0.0089,0.0253,0.0037,0.0237,0.0137,232,0.103,0.007,47,11341,24920,1989,920
45300,13,Clearwater,Y2022M03,1773,1.928,1771,1.925,0.0255,0.3287,0.025,0.3272,0.0255,0.3224,0.025,0.3227,0.9779,-0.0084,0.0162,-0.0084,0.0133,0.0221,95,0.049,0.028,47,11341,24983,1989,920
45300,13,Clearwater,Y2022M04,1786,1.939,1783,1.936,0.007,0.2919,0.0071,0.2911,0.0012,0.2734,0.0012,0.2744,0.9719,-0.006,0.004,-0.0045,-0.0003,0.0281,95,0.049,0.027,48,11655,25047,1990,921
45300,13,Clearwater,Y2022M05,1804,1.958,1802,1.956,0.0102,0.2667,0.0102,0.2652,0.0102,0.2452,0.0102,0.2454,0.9616,-0.0103,-0.0074,-0.0103,-0.0096,0.0384,83,0.042,0.033,48,11655,25111,1990,921
45300,13,Clearwater,Y2022M06,1817,1.971,1814,1.968,0.007,0.2235,0.0068,0.2231,0.0051,0.2037,0.0049,0.2037,0.9593,-0.0023,-0.0128,-0.0021,-0.0168,0.0407,79,0.044,0.039,47,11601,25175,1990,922
45300,13,Clearwater,Y2022M07,1822,1.977,1819,1.973,0.0028,0.1801,0.0028,0.1796,0.0028,0.1542,0.0028,0.1546,0.9553,-0.004,-0.0242,-0.004,-0.0278,0.0447,70,0.037,0.044,47,11601,25175,1990,922
45300,13,Clearwater,Y2022M08,1815,1.969,1811,1.965,-0.0039,0.1644,-0.0044,0.1645,-0.0039,0.1385,-0.0044,0.1394,0.9563,0.001,-0.0246,0.001,-0.0293,0.0437,67,0.036,0.062,47,11601,25184,1990,922
45300,13,Clearwater,Y2022M09,1808,1.962,1806,1.959,-0.0039,0.1591,-0.0028,0.1612,-0.0039,0.1328,-0.0028,0.135,0.947,-0.0093,-0.0259,-0.0093,-0.0309,0.053,129,0.06,0.017,47,11601,25202,1990,922
45300,13,Clearwater,Y2022M10,1805,1.959,1800,1.953,-0.0015,0.1363,-0.0032,0.136,-0.0015,0.1081,-0.0032,0.1079,0.9464,-0.0006,-0.0275,-0.0006,-0.0313,0.0536,75,0.04,0.07,47,11601,25210,1990,922
45300,13,Clearwater,Y2022M11,1782,1.934,1767,1.917,-0.0126,0.0999,-0.0183,0.0916,-0.0126,0.0703,-0.0183,0.0615,0.9435,-0.0029,-0.0309,-0.0029,-0.035,0.0565,120,0.06,0.129,47,11601,25218,1990,922
45300,13,Clearwater,Y2022M12,1788,1.939,1779,1.93,0.0031,0.0795,0.007,0.0756,-0.003,0.0475,0.0008,0.0442,0.9387,-0.0048,-0.0342,-0.003,-0.0362,0.0613,94,0.05,0.091,48,11856,25226,1992,922
45300,13,Clearwater,Y2023M01,1782,1.933,1769,1.919,-0.0032,0.0554,-0.0056,0.0487,-0.0032,0.0251,-0.0056,0.0202,0.9387,0,-0.0387,0,-0.0416,0.0613,136,0.072,0.095,48,11856,25234,1992,922
45300,13,Clearwater,Y2023M02,1803,1.955,1795,1.947,0.0116,0.0425,0.0147,0.0391,0.0116,0.0285,0.0147,0.027,0.9383,-0.0004,-0.048,-0.0004,-0.0447,0.0617,98,0.055,0.076,48,11856,25242,1992,922
45300,13,Clearwater,Y2023M03,1818,1.972,1811,1.964,0.0085,0.0252,0.0087,0.0227,0.0085,0.0113,0.0087,0.0089,0.9405,0.0022,-0.0374,0.0022,-0.0343,0.0595,114,0.06,0.062,48,11856,25250,1992,922
45300,13,Clearwater,Y2023M04,1823,1.978,1822,1.976,0.0029,0.0209,0.006,0.0216,0.0029,0.0132,0.006,0.0142,0.942,0.0015,-0.0299,0.0015,-0.0281,0.058,111,0.057,0.013,48,11856,25292,1992,922
45300,13,Clearwater,Y2023M05,1814,1.968,1809,1.962,-0.0049,0.0057,-0.0069,0.0044,-0.0049,-0.0017,-0.0069,-0.0028,0.9393,-0.0027,-0.0223,-0.0027,-0.0195,0.0607,48,0.027,0.106,48,11856,25617,1992,922
45300,13,Clearwater,Y2023M06,1799,1.951,1793,1.945,-0.0084,-0.0097,-0.0089,-0.0113,-0.0084,-0.0165,-0.0089,-0.0182,0.9415,0.0022,-0.0178,0.0022,-0.0152,0.0585,101,0.053,0.059,48,11856,25659,1992,922
45300,13,Clearwater,Y2023M07,1794,1.946,1780,1.931,-0.0029,-0.0153,-0.0071,-0.0211,-0.0029,-0.0217,-0.0071,-0.0276,0.9343,-0.0072,-0.021,-0.0072,-0.0187,0.0657,105,0.056,0.129,48,11856,25701,1992,922
45300,13,Clearwater,Y2023M08,1787,1.939,1777,1.927,-0.0037,-0.0151,-0.0021,-0.0188,-0.0037,-0.0213,-0.0021,-0.0251,0.9374,0.0031,-0.0189,0.0031,-0.0172,0.0626,118,0.06,0.09,48,11856,25743,1992,922
45300,13,Clearwater,Y2023M09,1798,1.95,1782,1.933,0.0057,-0.0056,0.0028,-0.0132,0.0057,-0.0113,0.0028,-0.0186,0.9406,0.0032,-0.0064,0.0032,-0.0054,0.0594,126,0.072,0.125,48,11856,25785,1992,922
45300,13,Clearwater,Y2023M10,1763,1.912,1742,1.889,-0.0191,-0.0232,-0.0224,-0.0322,-0.0191,-0.0277,-0.0224,-0.0359,0.9372,-0.0034,-0.0092,-0.0034,-0.0083,0.0628,124,0.067,0.174,48,11856,25827,1992,922
45300,13,Clearwater,Y2023M11,1765,1.915,1754,1.902,0.0012,-0.0095,0.0067,-0.0075,0.0012,-0.0137,0.0067,-0.0106,0.9362,-0.001,-0.0073,-0.001,-0.0067,0.0638,117,0.065,0.102,48,11856,25869,1992,922
45300,13,Clearwater,Y2023M12,1751,1.899,1733,1.88,-0.0083,-0.0208,-0.0117,-0.026,-0.0083,-0.0193,-0.0117,-0.0238,0.9369,0.0007,-0.0018,0.0007,-0.002,0.0631,116,0.069,0.152,48,11856,25911,1992,922
45300,13,Clearwater,Y2024M01,1745,1.893,1723,1.869,-0.0033,-0.0209,-0.0057,-0.0261,-0.0033,-0.0209,-0.0057,-0.0261,0.9362,-0.0007,-0.0025,-0.0007,-0.0025,0.0638,136,0.076,0.161,48,11856,25953,1992,922
45300,13,Clearwater,Y2024M02,1753,1.897,1736,1.878,0.0047,-0.0275,0.0076,-0.0329,0.0043,-0.0279,0.0071,-0.0334,0.9351,-0.0011,-0.0032,0.0009,-0.0012,0.0649,139,0.082,0.121,49,12025,25995,1992,924
45300,13,Clearwater,Y2024M03,1765,1.915,1747,1.894,0.007,-0.029,0.006,-0.0355,0.0074,-0.029,0.0066,-0.0355,0.9401,0.005,-0.0004,0.003,-0.0004,0.0599,128,0.075,0.146,48,11856,26037,1992,922
45300,13,Clearwater,Y2024M04,1760,1.905,1746,1.888,-0.0028,-0.0345,-0.0007,-0.0419,-0.0033,-0.035,-0.0006,-0.0418,0.9425,0.0024,0.0005,0.0036,0.0017,0.0575,116,0.061,0.129,49,12025,26037,1992,924
45300,13,Clearwater,Y2024M05,1769,1.914,1749,1.892,0.0047,-0.0252,0.0017,-0.0336,0.0047,-0.0256,0.0017,-0.0335,0.9405,-0.002,0.0012,-0.002,0.0028,0.0595,111,0.062,0.182,49,12025,26037,1992,924
45300,13,Clearwater,Y2024M06,1775,1.915,1745,1.883,0.0033,-0.0137,-0.0021,-0.027,-0.0075,-0.0248,-0.0089,-0.0336,0.9353,-0.0052,-0.0062,-0.0035,-0.0029,0.0647,141,0.077,0.209,50,12308,26037,1993,927
45300,13,Clearwater,Y2024M07,1782,1.934,1767,1.917,0.0045,-0.0064,0.0125,-0.0077,0.0081,-0.0132,0.0164,-0.0103,0.9351,-0.0002,0.0008,0.0004,0.0043,0.0649,140,0.076,0.113,51,12483,26037,1995,922
45300,13,Clearwater,Y2024M08,1784,1.935,1761,1.91,0.0007,-0.0021,-0.0035,-0.0091,0.0007,-0.0089,-0.0035,-0.0119,0.934,-0.0011,-0.0034,-0.0011,-0.0008,0.066,127,0.072,0.182,51,12483,26037,1995,922
45300,13,Clearwater,Y2024M09,1817,1.963,1783,1.926,0.0189,0.0111,0.013,0.0009,0.0057,-0.0094,0.005,-0.0115,0.937,0.003,-0.0036,0.0046,0.001,0.063,138,0.071,0.247,52,12879,26037,1996,926
45300,13,Clearwater,Y2024M10,1792,1.935,1758,1.899,-0.0142,0.016,-0.0142,0.0094,-0.0142,-0.0045,-0.0142,-0.0008,0.937,0,-0.0002,0,0.0044,0.063,187,0.103,0.179,52,12879,26037,1996,926
45300,13,Clearwater,Y2024M11,1802,1.946,1783,1.926,0.0059,0.0208,0.0144,0.0171,0.0059,0.0005,0.0144,-0.0022,0.9384,0.0014,0.0022,0.0014,0.007,0.0616,147,0.088,0.126,52,12879,26037,1996,926
45300,13,Clearwater,Y2024M12,1819,1.964,1797,1.94,0.0093,0.039,0.0075,0.0367,0.0093,0.0207,0.0075,0.0244,0.9404,0.002,0.0035,0.002,0.0084,0.0596,210,0.109,0.106,52,12879,26211,1996,926
45300,13,Clearwater,Y2025M01,1828,1.975,1806,1.951,0.0052,0.0478,0.0053,0.0483,0.0052,0.0299,0.0053,0.0362,0.942,0.0016,0.0058,0.0016,0.0097,0.058,209,0.109,0.106,52,12879,26211,1996,926
45300,13,Clearwater,Y2025M02,1879,2.028,1868,2.016,0.0279,0.072,0.0342,0.0759,0.0225,0.0524,0.0291,0.0585,0.9466,0.0046,0.0115,0.004,0.0146,0.0534,155,0.085,0.072,50,12508,26211,1996,927
45300,13,Clearwater,Y2025M03,1865,2.013,1857,2.004,-0.0075,0.0566,-0.0059,0.0632,-0.0075,0.0352,-0.0059,0.0416,0.9557,0.0091,0.0156,0.0091,0.0169,0.0443,114,0.066,0.071,50,12508,26211,1996,927
45300,13,Clearwater,Y2025M04,1850,1.996,1841,1.986,-0.008,0.0511,-0.0085,0.0549,-0.0119,0.0271,-0.0124,0.0307,0.9559,0.0002,0.0134,-0.0004,0.0149,0.0441,110,0.069,0.081,49,12324,26211,1996,927
45300,13,Clearwater,Y2025M05,1841,1.988,1834,1.98,-0.0048,0.0411,-0.0039,0.0491,-0.0059,0.0145,-0.005,0.0224,0.9533,-0.0026,0.0128,-0.0024,0.0144,0.0467,94,0.059,0.076,48,12314,26211,1996,926
45300,13,Clearwater,Y2025M06,1835,1.977,1817,1.958,-0.0036,0.034,-0.0095,0.0412,-0.0127,0.0116,-0.0185,0.0184,0.9499,-0.0034,0.0146,-0.002,0.0155,0.0501,118,0.067,0.154,47,11998,26211,1996,928
45300,13,Clearwater,Y2025M07,1835,1.977,1821,1.962,0.0001,0.0295,0.0022,0.0307,0.0001,0.0012,0.0022,0.003,0.9439,-0.006,0.0088,-0.006,0.0097,0.0561,86,0.053,0.166,47,11998,26211,1996,928
45300,13,Clearwater,Y2025M08,1806,1.94,1784,1.916,-0.0156,0.0127,-0.0201,0.0135,-0.0194,-0.0174,-0.0246,-0.0163,0.9422,-0.0017,0.0082,-0.0018,0.0105,0.0578,118,0.069,0.187,47,11819,26211,1996,931
45300,13,Clearwater,Y2025M09,1775,1.906,1743,1.871,-0.0173,-0.0233,-0.0232,-0.0227,-0.0173,-0.0389,-0.0232,-0.0432,0.9401,-0.0021,0.0031,-0.0021,0.0039,0.0599,160,0.09,0.202,47,11819,26211,1996,931
45300,13,Clearwater,Y2025M10,1774,1.904,1741,1.87,-0.0009,-0.0101,-0.0009,-0.0096,-0.0009,-0.0314,-0.0009,-0.0299,0.9407,0.0006,0.0037,0.0006,0.0056,0.0593,167,0.1,0.193,47,11819,26272,1996,931
45300,13,Clearwater,Y2025M11,1753,1.882,1726,1.853,-0.0116,-0.0273,-0.0086,-0.032,-0.0117,-0.0483,-0.0084,-0.052,0.9329,-0.0078,-0.0055,-0.0078,-0.0037,0.0671,183,0.115,0.145,47,11838,26333,1996,931
45300,13,Clearwater,Y2025M12,1761,1.89,1742,1.87,0.0044,-0.032,0.009,-0.0305,0.0044,-0.0534,0.009,-0.0513,0.9321,-0.0008,-0.0083,-0.0008,-0.0067,0.0679,141,0.083,0.133,47,11838,26395,1996,931
45300,13,Clearwater,Y2026M01,1776,1.91,1752,1.884,0.0086,-0.0287,0.0057,-0.0301,0.0071,-0.0513,0.0044,-0.0519,0.9373,0.0052,-0.0047,0.0023,-0.0026,0.0627,159,0.091,0.151,46,11638,26395,1996,930
45300,13,Clearwater,Y2026M02,1769,1.902,1748,1.88,-0.0038,-0.0586,-0.002,-0.0641,-0.0039,-0.0773,-0.0021,-0.0825,0.9363,-0.001,-0.0103,-0.001,-0.008,0.0637,188,0.111,0.111,46,11638,26462,1996,930
45300,13,Clearwater,Y2026M03,1769,1.899,1739,1.866,0,-0.0516,-0.0055,-0.0638,0.0015,-0.0688,-0.0029,-0.0807,0.9408,0.0045,-0.0149,0.0064,-0.0136,0.0592,191,0.108,0.159,47,11838,26530,1996,932
47900,1,Central DC,Y2022M01,2528,3.479,2469,3.398,0.0036,0.0712,0.0058,0.0941,0.0046,0.0848,0.0073,0.1164,0.9678,0.0023,0.0637,0.0027,0.0662,0.0322,273,0.111,0.216,136,21758,49765,1990,726
47900,1,Central DC,Y2022M02,2543,3.515,2489,3.44,0.006,0.0748,0.008,0.0997,0.009,0.0894,0.0108,0.1231,0.9695,0.0017,0.0571,0.0018,0.0578,0.0305,258,0.106,0.21,133,21771,49782,1990,723
47900,1,Central DC,Y2022M03,2544,3.52,2493,3.449,0.0006,0.0744,0.0018,0.1027,0.0007,0.0937,0.0018,0.1299,0.9672,-0.0023,0.0501,-0.0029,0.0489,0.0328,250,0.102,0.205,131,21586,49799,1990,723
47900,1,Central DC,Y2022M04,2561,3.545,2513,3.479,0.0064,0.0765,0.0079,0.1014,0.0075,0.0919,0.009,0.1227,0.9603,-0.0069,0.0378,-0.0068,0.0373,0.0397,235,0.095,0.204,133,21827,49817,1990,722
47900,1,Central DC,Y2022M05,2595,3.585,2545,3.516,0.0135,0.0688,0.013,0.0894,0.0072,0.0882,0.0082,0.1165,0.9549,-0.0054,0.0305,-0.0031,0.0325,0.0451,241,0.095,0.208,131,22005,49835,1990,724
47900,1,Central DC,Y2022M06,2607,3.601,2560,3.536,0.0046,0.0649,0.0057,0.0821,0.0051,0.0851,0.0061,0.1073,0.9529,-0.002,0.0212,-0.0025,0.0227,0.0471,247,0.095,0.193,130,21893,49835,1990,724
47900,1,Central DC,Y2022M07,2623,3.603,2577,3.539,0.006,0.0586,0.0066,0.072,0.0101,0.0774,0.0106,0.0942,0.9545,0.0016,0.0143,0.0008,0.0161,0.0455,249,0.096,0.186,131,22667,49835,1990,728
47900,1,Central DC,Y2022M08,2626,3.632,2583,3.573,0.001,0.0447,0.0023,0.0585,0.0056,0.0672,0.0068,0.0835,0.9556,0.0011,0.0019,0.0009,0.0042,0.0444,263,0.1,0.164,130,22209,49835,1990,723
47900,1,Central DC,Y2022M09,2634,3.643,2591,3.583,0.0031,0.049,0.0031,0.0627,0.0008,0.0601,0.0014,0.0763,0.9589,0.0033,0.0003,0.004,0.0004,0.0411,265,0.098,0.164,132,22516,49835,1991,723
47900,1,Central DC,Y2022M10,2640,3.651,2597,3.592,0.0022,0.0603,0.0026,0.0759,0.0021,0.0581,0.0025,0.0756,0.9571,-0.0018,-0.0051,-0.0018,-0.0024,0.0429,264,0.097,0.161,133,22548,49779,1991,723
47900,1,Central DC,Y2022M11,2633,3.636,2590,3.576,-0.0024,0.0446,-0.0029,0.0574,-0.0041,0.049,-0.0045,0.0627,0.9532,-0.0039,-0.0129,-0.0039,-0.011,0.0468,261,0.096,0.167,132,22422,49779,1991,724
47900,1,Central DC,Y2022M12,2632,3.635,2587,3.573,-0.0004,0.0451,-0.0011,0.0538,-0.0011,0.0465,-0.0018,0.0564,0.951,-0.0022,-0.0145,-0.0024,-0.0139,0.049,264,0.096,0.172,131,22337,49779,1991,724
47900,1,Central DC,Y2023M01,2638,3.642,2595,3.581,0.0024,0.0438,0.003,0.0509,0.002,0.0461,0.0024,0.0547,0.9541,0.0031,-0.0137,0.0029,-0.0125,0.0459,261,0.095,0.168,132,22464,49831,1991,724
47900,1,Central DC,Y2023M02,2647,3.664,2598,3.597,0.0033,0.041,0.0014,0.0441,0.0025,0.0392,0.0019,0.0448,0.9527,-0.0014,-0.0168,-0.0003,-0.0151,0.0473,268,0.097,0.182,134,22880,49884,1991,722
47900,1,Central DC,Y2023M03,2654,3.668,2610,3.607,0.0028,0.0433,0.0045,0.0469,0.0023,0.0382,0.0035,0.0441,0.9501,-0.0026,-0.0171,-0.0021,-0.0147,0.0499,265,0.095,0.168,133,22551,49937,1991,724
